"size","sim","serie","p1","p2","p3"
100,35,"x8",26,24,0
100,35,"x9",24,22,13
100,35,"x10",18,9,0
100,35,"x11",18,0,0
100,35,"x12",0,0,0
100,35,"x13",27,16,15
100,35,"x14",24,23,19
100,36,"x1",25,21,17
100,36,"x2",21,12,8
100,36,"x3",19,15,13
100,36,"x4",25,22,7
100,36,"x5",26,24,22
100,36,"x6",26,24,23
100,36,"x7",21,18,1
100,36,"x8",24,0,0
100,36,"x9",29,25,18
100,36,"x10",25,10,5
100,36,"x11",29,23,20
100,36,"x12",29,11,0
100,36,"x13",23,16,11
100,36,"x14",21,17,15
100,37,"x1",18,0,0
100,37,"x2",27,25,17
100,37,"x3",17,0,0
100,37,"x4",29,24,19
100,37,"x5",28,27,26
100,37,"x6",26,25,23
100,37,"x7",17,1,0
100,37,"x8",29,17,14
100,37,"x9",19,12,1
100,37,"x10",25,15,0
100,37,"x11",27,26,17
100,37,"x12",27,23,0
100,37,"x13",18,14,12
100,37,"x14",23,15,14
100,38,"x1",26,15,6
100,38,"x2",28,19,1
100,38,"x3",16,9,0
100,38,"x4",27,25,15
100,38,"x5",27,23,17
100,38,"x6",22,21,18
100,38,"x7",27,24,19
100,38,"x8",20,2,0
100,38,"x9",27,21,19
100,38,"x10",25,19,17
100,38,"x11",20,12,4
100,38,"x12",0,0,0
100,38,"x13",29,27,24
100,38,"x14",28,21,0
100,39,"x1",24,20,4
100,39,"x2",29,28,15
100,39,"x3",4,0,0
100,39,"x4",29,19,14
100,39,"x5",23,20,18
100,39,"x6",24,23,19
100,39,"x7",27,23,18
100,39,"x8",23,21,18
100,39,"x9",24,14,12
100,39,"x10",15,11,5
100,39,"x11",21,12,11
100,39,"x12",0,0,0
100,39,"x13",29,28,25
100,39,"x14",29,2,0
100,40,"x1",26,20,16
100,40,"x2",26,15,0
100,40,"x3",21,19,4
100,40,"x4",27,26,21
100,40,"x5",29,28,24
100,40,"x6",20,17,13
100,40,"x7",28,15,12
100,40,"x8",27,25,23
100,40,"x9",28,25,1
100,40,"x10",0,0,0
100,40,"x11",23,14,13
