"size","sim","serie","p1","p2","p3"
100,30,"x9",25,11,10
100,30,"x10",23,3,2
100,30,"x11",24,7,3
100,30,"x12",0,0,0
100,30,"x13",0,0,0
100,30,"x14",27,2,0
100,31,"x1",20,4,3
100,31,"x2",1,0,0
100,31,"x3",0,0,0
100,31,"x4",2,0,0
100,31,"x5",29,4,0
100,31,"x6",2,0,0
100,31,"x7",13,1,0
100,31,"x8",18,1,0
100,31,"x9",11,1,0
100,31,"x10",23,21,20
100,31,"x11",0,0,0
100,31,"x12",0,0,0
100,31,"x13",25,22,21
100,31,"x14",5,0,0
100,32,"x1",3,0,0
100,32,"x2",1,0,0
100,32,"x3",0,0,0
100,32,"x4",9,0,0
100,32,"x5",3,0,0
100,32,"x6",2,0,0
100,32,"x7",23,20,2
100,32,"x8",18,1,0
100,32,"x9",11,10,0
100,32,"x10",21,11,4
100,32,"x11",0,0,0
100,32,"x12",0,0,0
100,32,"x13",0,0,0
100,32,"x14",2,0,0
100,33,"x1",0,0,0
100,33,"x2",21,19,1
100,33,"x3",0,0,0
100,33,"x4",21,0,0
100,33,"x5",19,16,4
100,33,"x6",0,0,0
100,33,"x7",1,0,0
100,33,"x8",2,1,0
100,33,"x9",11,10,7
100,33,"x10",27,23,12
100,33,"x11",28,22,18
100,33,"x12",0,0,0
100,33,"x13",0,0,0
100,33,"x14",29,26,25
100,34,"x1",9,3,2
100,34,"x2",1,0,0
100,34,"x3",3,0,0
100,34,"x4",0,0,0
100,34,"x5",15,9,0
100,34,"x6",2,0,0
100,34,"x7",18,1,0
100,34,"x8",19,1,0
100,34,"x9",11,6,0
100,34,"x10",11,7,6
100,34,"x11",23,0,0
100,34,"x12",0,0,0
100,34,"x13",0,0,0
100,34,"x14",2,1,0
100,35,"x1",3,0,0
100,35,"x2",29,15,1
100,35,"x3",2,0,0
100,35,"x4",18,9,0
100,35,"x5",8,4,0
100,35,"x6",2,0,0
100,35,"x7",24,1,0
100,35,"x8",18,2,1
100,35,"x9",23,22,10
100,35,"x10",23,20,1
100,35,"x11",15,9,1
100,35,"x12",0,0,0
100,35,"x13",0,0,0
100,35,"x14",4,0,0
100,36,"x1",29,0,0
100,36,"x2",0,0,0
100,36,"x3",0,0,0
100,36,"x4",0,0,0
100,36,"x5",19,7,4
100,36,"x6",15,14,11
100,36,"x7",1,0,0
100,36,"x8",7,2,1
100,36,"x9",22,11,9
100,36,"x10",22,11,9
100,36,"x11",26,22,11
100,36,"x12",0,0,0
100,36,"x13",0,0,0
100,36,"x14",29,28,15
100,37,"x1",3,2,0
100,37,"x2",0,0,0
100,37,"x3",3,0,0
100,37,"x4",0,0,0
100,37,"x5",22,17,16
100,37,"x6",28,2,0
100,37,"x7",2,1,0
100,37,"x8",2,1,0
100,37,"x9",0,0,0
100,37,"x10",23,3,2
100,37,"x11",25,11,0
100,37,"x12",9,0,0
100,37,"x13",0,0,0
100,37,"x14",24,2,0
100,38,"x1",14,1,0
100,38,"x2",1,0,0
100,38,"x3",3,0,0
100,38,"x4",26,25,24
100,38,"x5",12,4,0
100,38,"x6",2,0,0
100,38,"x7",18,1,0
100,38,"x8",2,1,0
100,38,"x9",25,11,5
100,38,"x10",25,6,4
100,38,"x11",5,0,0
100,38,"x12",16,0,0
100,38,"x13",27,26,24
100,38,"x14",28,27,24
100,39,"x1",4,3,0
100,39,"x2",0,0,0
100,39,"x3",0,0,0
100,39,"x4",11,1,0
100,39,"x5",17,3,0
100,39,"x6",2,0,0
100,39,"x7",2,1,0
100,39,"x8",20,1,0
100,39,"x9",14,11,0
100,39,"x10",11,6,5
100,39,"x11",0,0,0
100,39,"x12",0,0,0
100,39,"x13",0,0,0
100,39,"x14",0,0,0
100,40,"x1",22,3,0
100,40,"x2",1,0,0
100,40,"x3",0,0,0
100,40,"x4",2,0,0
100,40,"x5",22,0,0
100,40,"x6",4,3,0
100,40,"x7",3,2,1
100,40,"x8",13,2,1
100,40,"x9",28,22,17
100,40,"x10",24,22,2
100,40,"x11",0,0,0
100,40,"x12",24,9,0
100,40,"x13",28,1,0
100,40,"x14",28,16,2
100,41,"x1",3,0,0
100,41,"x2",28,0,0
100,41,"x3",21,3,0
100,41,"x4",0,0,0
100,41,"x5",27,6,3
100,41,"x6",2,0,0
100,41,"x7",1,0,0
100,41,"x8",24,1,0
100,41,"x9",11,10,0
100,41,"x10",23,11,5
100,41,"x11",0,0,0
100,41,"x12",11,0,0
100,41,"x13",1,0,0
100,41,"x14",2,0,0
100,42,"x1",4,3,2
100,42,"x2",1,0,0
100,42,"x3",0,0,0
100,42,"x4",0,0,0
100,42,"x5",3,0,0
100,42,"x6",2,0,0
100,42,"x7",27,1,0
100,42,"x8",19,18,1
100,42,"x9",1,0,0
100,42,"x10",4,1,0
100,42,"x11",0,0,0
100,42,"x12",0,0,0
100,42,"x13",0,0,0
100,42,"x14",2,0,0
100,43,"x1",4,3,2
100,43,"x2",1,0,0
100,43,"x3",0,0,0
100,43,"x4",28,0,0
100,43,"x5",0,0,0
100,43,"x6",16,2,0
100,43,"x7",4,1,0
100,43,"x8",2,1,0
100,43,"x9",11,0,0
100,43,"x10",23,7,1
100,43,"x11",11,8,0
100,43,"x12",25,0,0
100,43,"x13",0,0,0
100,43,"x14",25,20,4
100,44,"x1",28,26,3
100,44,"x2",0,0,0
100,44,"x3",3,0,0
100,44,"x4",27,26,0
100,44,"x5",3,1,0
100,44,"x6",0,0,0
100,44,"x7",1,0,0
100,44,"x8",2,1,0
100,44,"x9",18,11,0
100,44,"x10",23,21,18
100,44,"x11",21,12,4
100,44,"x12",26,25,0
100,44,"x13",0,0,0
100,44,"x14",2,0,0
