"size","sim","serie","p1","p2","p3"
100,22,"x5",27,3,0
100,22,"x6",25,5,2
100,22,"x7",29,19,15
100,22,"x8",26,5,3
100,22,"x9",26,23,13
100,22,"x10",29,25,24
100,22,"x11",4,0,0
100,22,"x12",28,27,21
100,22,"x13",28,27,3
100,22,"x14",26,2,0
100,23,"x1",29,25,24
100,23,"x2",29,23,2
100,23,"x3",3,2,1
100,23,"x4",0,0,0
100,23,"x5",29,22,4
100,23,"x6",27,23,0
100,23,"x7",26,24,18
100,23,"x8",29,13,1
100,23,"x9",23,12,10
100,23,"x10",29,21,17
100,23,"x11",25,23,21
100,23,"x12",23,20,5
100,23,"x13",2,1,0
100,23,"x14",2,0,0
100,24,"x1",28,26,11
100,24,"x2",29,18,11
100,24,"x3",28,22,21
100,24,"x4",26,22,21
100,24,"x5",21,4,0
100,24,"x6",27,23,5
100,24,"x7",17,15,13
100,24,"x8",27,20,12
100,24,"x9",10,1,0
100,24,"x10",27,16,11
100,24,"x11",23,15,1
100,24,"x12",29,18,1
100,24,"x13",13,5,3
100,24,"x14",29,12,4
100,25,"x1",25,21,7
100,25,"x2",29,26,24
100,25,"x3",29,19,15
100,25,"x4",16,0,0
100,25,"x5",26,6,1
100,25,"x6",24,3,1
100,25,"x7",27,20,0
100,25,"x8",2,1,0
100,25,"x9",29,22,13
100,25,"x10",28,27,14
100,25,"x11",27,26,20
100,25,"x12",29,25,21
100,25,"x13",21,19,14
100,25,"x14",20,18,15
100,26,"x1",25,23,14
100,26,"x2",29,27,24
100,26,"x3",23,16,2
100,26,"x4",28,27,11
100,26,"x5",29,24,0
100,26,"x6",20,2,0
100,26,"x7",28,22,1
100,26,"x8",29,1,0
100,26,"x9",24,22,16
100,26,"x10",21,18,17
100,26,"x11",25,23,0
100,26,"x12",26,13,12
100,26,"x13",21,3,1
100,26,"x14",0,0,0
100,27,"x1",26,4,2
100,27,"x2",21,2,0
100,27,"x3",18,10,5
100,27,"x4",26,24,21
100,27,"x5",21,0,0
100,27,"x6",27,26,24
100,27,"x7",28,27,19
100,27,"x8",26,13,2
100,27,"x9",28,23,15
100,27,"x10",28,18,14
100,27,"x11",21,20,1
100,27,"x12",22,1,0
100,27,"x13",3,1,0
100,27,"x14",2,0,0
100,28,"x1",26,3,2
100,28,"x2",26,9,3
100,28,"x3",10,7,3
100,28,"x4",27,23,12
100,28,"x5",28,6,0
100,28,"x6",28,24,20
100,28,"x7",20,17,9
100,28,"x8",2,1,0
100,28,"x9",27,12,11
100,28,"x10",24,20,19
100,28,"x11",25,15,13
100,28,"x12",20,2,1
100,28,"x13",29,11,7
100,28,"x14",28,22,10
100,29,"x1",29,3,2
100,29,"x2",28,21,2
100,29,"x3",15,8,3
100,29,"x4",21,2,1
100,29,"x5",23,18,0
100,29,"x6",15,12,0
100,29,"x7",28,0,0
100,29,"x8",25,24,3
100,29,"x9",27,22,17
100,29,"x10",27,17,9
100,29,"x11",23,0,0
100,29,"x12",28,21,20
100,29,"x13",24,20,17
100,29,"x14",23,19,2
100,30,"x1",28,21,3
