"size","sim","serie","p1","p2","p3"
100,33,"x13",25,24,23
100,33,"x14",29,27,22
100,34,"x1",1,0,0
100,34,"x2",11,2,1
100,34,"x3",24,22,2
100,34,"x4",26,1,0
100,34,"x5",1,0,0
100,34,"x6",3,1,0
100,34,"x7",20,1,0
100,34,"x8",3,0,0
100,34,"x9",28,20,17
100,34,"x10",3,0,0
100,34,"x11",24,11,0
100,34,"x12",29,27,25
100,34,"x13",30,26,22
100,34,"x14",23,14,0
100,35,"x1",30,20,15
100,35,"x2",26,25,10
100,35,"x3",25,22,11
100,35,"x4",11,1,0
100,35,"x5",22,1,0
100,35,"x6",3,2,1
100,35,"x7",26,20,2
100,35,"x8",29,20,0
100,35,"x9",22,10,0
100,35,"x10",14,0,0
100,35,"x11",22,18,17
100,35,"x12",13,10,2
100,35,"x13",28,24,23
100,35,"x14",24,23,16
100,36,"x1",27,1,0
100,36,"x2",26,0,0
100,36,"x3",30,29,28
100,36,"x4",14,2,1
100,36,"x5",1,0,0
100,36,"x6",4,3,1
100,36,"x7",13,1,0
100,36,"x8",30,24,21
100,36,"x9",28,6,0
100,36,"x10",21,16,1
100,36,"x11",30,21,0
100,36,"x12",27,1,0
100,36,"x13",21,20,18
100,36,"x14",29,27,25
100,37,"x1",1,0,0
100,37,"x2",17,1,0
100,37,"x3",23,15,10
100,37,"x4",1,0,0
100,37,"x5",26,1,0
100,37,"x6",5,1,0
100,37,"x7",4,2,1
100,37,"x8",26,21,16
100,37,"x9",18,11,0
100,37,"x10",11,2,1
100,37,"x11",24,20,0
100,37,"x12",22,11,6
100,37,"x13",21,12,6
100,37,"x14",13,0,0
100,38,"x1",27,26,20
100,38,"x2",4,1,0
100,38,"x3",21,19,15
100,38,"x4",22,1,0
100,38,"x5",20,1,0
100,38,"x6",5,1,0
100,38,"x7",1,0,0
100,38,"x8",28,24,15
100,38,"x9",1,0,0
100,38,"x10",15,0,0
100,38,"x11",15,6,0
100,38,"x12",17,1,0
100,38,"x13",27,24,18
100,38,"x14",20,0,0
100,39,"x1",23,20,15
100,39,"x2",29,1,0
100,39,"x3",1,0,0
100,39,"x4",21,1,0
100,39,"x5",1,0,0
100,39,"x6",2,1,0
100,39,"x7",20,19,1
100,39,"x8",28,22,19
100,39,"x9",26,15,12
100,39,"x10",20,12,8
100,39,"x11",4,0,0
100,39,"x12",16,1,0
100,39,"x13",20,16,11
100,39,"x14",18,14,9
100,40,"x1",29,24,20
100,40,"x2",1,0,0
100,40,"x3",7,1,0
100,40,"x4",1,0,0
100,40,"x5",14,1,0
100,40,"x6",6,2,1
100,40,"x7",1,0,0
100,40,"x8",22,0,0
100,40,"x9",29,22,20
100,40,"x10",28,13,8
100,40,"x11",7,0,0
100,40,"x12",23,21,2
100,40,"x13",26,22,15
100,40,"x14",18,17,8
100,41,"x1",15,5,1
100,41,"x2",28,21,16
100,41,"x3",23,15,5
100,41,"x4",3,1,0
100,41,"x5",1,0,0
100,41,"x6",2,1,0
100,41,"x7",25,16,4
100,41,"x8",12,7,1
100,41,"x9",14,11,0
100,41,"x10",16,13,5
100,41,"x11",4,0,0
100,41,"x12",29,28,27
100,41,"x13",28,11,7
100,41,"x14",16,2,0
100,42,"x1",15,4,0
100,42,"x2",30,1,0
100,42,"x3",29,27,17
100,42,"x4",9,1,0
100,42,"x5",26,25,22
100,42,"x6",4,2,1
100,42,"x7",20,1,0
100,42,"x8",24,2,1
100,42,"x9",17,12,4
100,42,"x10",12,0,0
100,42,"x11",28,0,0
100,42,"x12",19,1,0
100,42,"x13",8,1,0
100,42,"x14",29,0,0
100,43,"x1",30,28,23
100,43,"x2",15,3,0
100,43,"x3",16,2,1
100,43,"x4",24,1,0
100,43,"x5",1,0,0
100,43,"x6",3,1,0
100,43,"x7",3,0,0
100,43,"x8",21,19,7
100,43,"x9",30,19,12
100,43,"x10",27,22,11
100,43,"x11",10,9,0
100,43,"x12",12,2,1
100,43,"x13",25,18,7
100,43,"x14",15,1,0
100,44,"x1",26,10,0
100,44,"x2",27,1,0
100,44,"x3",1,0,0
100,44,"x4",3,1,0
100,44,"x5",2,1,0
100,44,"x6",7,2,1
100,44,"x7",1,0,0
100,44,"x8",2,0,0
100,44,"x9",26,4,0
100,44,"x10",23,0,0
100,44,"x11",30,25,24
100,44,"x12",16,1,0
100,44,"x13",20,18,15
100,44,"x14",28,0,0
100,45,"x1",18,12,0
100,45,"x2",24,1,0
100,45,"x3",12,6,2
100,45,"x4",2,1,0
100,45,"x5",5,1,0
100,45,"x6",2,1,0
100,45,"x7",22,21,20
100,45,"x8",20,18,14
100,45,"x9",29,28,13
100,45,"x10",9,0,0
100,45,"x11",16,0,0
100,45,"x12",26,25,19
100,45,"x13",30,28,25
100,45,"x14",28,9,7
100,46,"x1",25,0,0
100,46,"x2",25,0,0
100,46,"x3",22,20,18
100,46,"x4",1,0,0
100,46,"x5",6,1,0
100,46,"x6",3,2,1
100,46,"x7",4,0,0
100,46,"x8",10,6,0
100,46,"x9",26,20,13
100,46,"x10",30,20,10
100,46,"x11",14,0,0
100,46,"x12",1,0,0
100,46,"x13",3,1,0
100,46,"x14",29,26,24
100,47,"x1",19,5,0
100,47,"x2",28,21,9
100,47,"x3",19,18,1
100,47,"x4",4,1,0
100,47,"x5",26,1,0
100,47,"x6",5,2,1
100,47,"x7",7,6,1
100,47,"x8",2,1,0
100,47,"x9",28,26,0
100,47,"x10",30,24,15
100,47,"x11",7,0,0
100,47,"x12",25,1,0
100,47,"x13",28,25,15
100,47,"x14",12,0,0
100,48,"x1",27,1,0
100,48,"x2",2,1,0
100,48,"x3",20,17,1
100,48,"x4",3,1,0
100,48,"x5",16,7,1
100,48,"x6",16,1,0
100,48,"x7",24,2,0
100,48,"x8",6,3,0
100,48,"x9",28,17,14
100,48,"x10",19,0,0
100,48,"x11",30,28,9
100,48,"x12",30,1,0
100,48,"x13",26,13,12
100,48,"x14",22,0,0
100,49,"x1",29,0,0
100,49,"x2",12,11,1
100,49,"x3",27,20,8
100,49,"x4",16,2,1
100,49,"x5",14,1,0
100,49,"x6",2,1,0
100,49,"x7",23,10,8
100,49,"x8",25,15,0
100,49,"x9",4,1,0
100,49,"x10",19,14,0
100,49,"x11",24,5,0
100,49,"x12",24,23,22
100,49,"x13",22,14,10
100,49,"x14",30,15,1
100,50,"x1",1,0,0
100,50,"x2",26,17,16
100,50,"x3",28,14,12
100,50,"x4",20,1,0
100,50,"x5",18,1,0
100,50,"x6",2,1,0
100,50,"x7",8,7,1
100,50,"x8",30,7,0
100,50,"x9",15,0,0
100,50,"x10",30,17,9
100,50,"x11",28,23,18
100,50,"x12",4,1,0
100,50,"x13",26,20,11
100,50,"x14",17,9,0
100,51,"x1",23,0,0
100,51,"x2",25,2,1
100,51,"x3",10,1,0
100,51,"x4",12,1,0
100,51,"x5",23,1,0
100,51,"x6",2,1,0
100,51,"x7",8,1,0
100,51,"x8",10,3,0
100,51,"x9",21,13,8
100,51,"x10",18,0,0
100,51,"x11",9,4,2
100,51,"x12",1,0,0
100,51,"x13",18,13,4
100,51,"x14",25,23,15
100,52,"x1",8,0,0
100,52,"x2",23,18,17
100,52,"x3",5,1,0
100,52,"x4",2,1,0
100,52,"x5",30,4,1
100,52,"x6",2,1,0
100,52,"x7",13,1,0
100,52,"x8",25,0,0
100,52,"x9",22,12,0
100,52,"x10",15,14,13
100,52,"x11",30,4,0
100,52,"x12",9,6,1
100,52,"x13",30,12,1
100,52,"x14",4,2,0
100,53,"x1",23,19,17
100,53,"x2",3,1,0
100,53,"x3",26,3,2
100,53,"x4",29,1,0
100,53,"x5",2,1,0
100,53,"x6",2,1,0
100,53,"x7",28,1,0
100,53,"x8",9,5,2
100,53,"x9",30,28,22
100,53,"x10",29,17,5
100,53,"x11",29,28,15
100,53,"x12",14,7,2
100,53,"x13",30,21,17
100,53,"x14",30,21,12
100,54,"x1",30,28,16
100,54,"x2",3,1,0
100,54,"x3",2,1,0
100,54,"x4",29,14,1
100,54,"x5",17,1,0
100,54,"x6",2,1,0
100,54,"x7",13,2,0
100,54,"x8",7,2,1
100,54,"x9",27,16,0
100,54,"x10",5,0,0
100,54,"x11",24,20,4
100,54,"x12",12,1,0
100,54,"x13",26,24,21
100,54,"x14",19,1,0
100,55,"x1",15,0,0
100,55,"x2",28,13,1
100,55,"x3",20,19,2
100,55,"x4",14,1,0
100,55,"x5",19,1,0
100,55,"x6",2,1,0
100,55,"x7",26,1,0
100,55,"x8",6,0,0
100,55,"x9",30,25,15
100,55,"x10",24,13,5
100,55,"x11",3,0,0
100,55,"x12",13,10,1
100,55,"x13",25,17,12
100,55,"x14",18,9,1
100,56,"x1",19,0,0
100,56,"x2",28,27,21
100,56,"x3",22,1,0
100,56,"x4",15,1,0
100,56,"x5",1,0,0
100,56,"x6",6,2,1
100,56,"x7",26,22,19
100,56,"x8",24,18,8
100,56,"x9",26,22,20
100,56,"x10",26,10,4
100,56,"x11",27,0,0
100,56,"x12",24,23,11
100,56,"x13",21,19,13
100,56,"x14",29,28,0
100,57,"x1",24,18,4
100,57,"x2",29,24,1
100,57,"x3",27,24,14
100,57,"x4",1,0,0
100,57,"x5",22,21,1
100,57,"x6",4,2,1
100,57,"x7",5,3,2
100,57,"x8",29,21,20
100,57,"x9",23,5,3
100,57,"x10",29,20,6
100,57,"x11",30,29,24
100,57,"x12",8,1,0
100,57,"x13",29,13,9
100,57,"x14",28,4,0
100,58,"x1",26,23,19
100,58,"x2",30,2,0
100,58,"x3",26,25,18
100,58,"x4",2,1,0
100,58,"x5",5,1,0
100,58,"x6",3,1,0
100,58,"x7",26,20,19
100,58,"x8",19,15,10
100,58,"x9",30,20,18
100,58,"x10",26,0,0
100,58,"x11",29,0,0
100,58,"x12",25,16,6
100,58,"x13",25,24,10
100,58,"x14",9,0,0
100,59,"x1",4,1,0
100,59,"x2",30,2,1
100,59,"x3",17,10,7
100,59,"x4",26,1,0
100,59,"x5",13,4,1
100,59,"x6",3,1,0
100,59,"x7",20,18,12
100,59,"x8",29,26,1
100,59,"x9",29,6,0
100,59,"x10",16,0,0
100,59,"x11",30,24,21
100,59,"x12",17,5,1
100,59,"x13",28,16,13
100,59,"x14",29,24,23
100,60,"x1",28,17,16
100,60,"x2",30,17,15
100,60,"x3",30,29,25
100,60,"x4",26,1,0
100,60,"x5",3,1,0
100,60,"x6",2,1,0
100,60,"x7",21,19,12
100,60,"x8",16,1,0
100,60,"x9",17,3,1
100,60,"x10",28,21,17
100,60,"x11",26,0,0
100,60,"x12",25,22,11
100,60,"x13",30,29,18
100,60,"x14",4,2,0
100,61,"x1",28,22,15
100,61,"x2",30,22,11
100,61,"x3",12,6,1
100,61,"x4",2,1,0
100,61,"x5",3,1,0
100,61,"x6",4,1,0
100,61,"x7",27,22,20
100,61,"x8",3,1,0
100,61,"x9",24,15,1
100,61,"x10",25,13,0
100,61,"x11",22,3,0
100,61,"x12",30,28,27
100,61,"x13",21,20,11
100,61,"x14",30,0,0
100,62,"x1",28,10,1
100,62,"x2",22,13,12
100,62,"x3",29,27,24
100,62,"x4",1,0,0
100,62,"x5",20,2,1
100,62,"x6",24,1,0
100,62,"x7",26,18,1
100,62,"x8",2,1,0
100,62,"x9",30,29,24
100,62,"x10",12,8,4
100,62,"x11",30,25,21
100,62,"x12",30,21,17
100,62,"x13",14,11,7
100,62,"x14",30,29,24
100,63,"x1",2,0,0
100,63,"x2",8,7,6
100,63,"x3",29,22,17
100,63,"x4",26,1,0
100,63,"x5",13,1,0
100,63,"x6",2,1,0
100,63,"x7",13,1,0
100,63,"x8",5,3,0
100,63,"x9",20,17,16
100,63,"x10",16,4,0
100,63,"x11",6,0,0
100,63,"x12",30,18,6
100,63,"x13",29,28,15
100,63,"x14",15,7,0
100,64,"x1",22,12,5
100,64,"x2",25,22,20
100,64,"x3",30,21,14
100,64,"x4",8,1,0
100,64,"x5",13,1,0
100,64,"x6",2,1,0
100,64,"x7",30,3,2
100,64,"x8",22,0,0
100,64,"x9",28,24,13
100,64,"x10",9,0,0
100,64,"x11",11,3,0
100,64,"x12",29,14,13
