"size","sim","serie","p1","p2","p3"
100,58,"x3",2,1,0
100,58,"x4",1,0,0
100,58,"x5",0,0,0
100,58,"x6",2,1,0
100,58,"x7",2,1,0
100,58,"x8",3,2,1
100,58,"x9",27,12,7
100,58,"x10",9,8,7
100,58,"x11",12,0,0
100,58,"x12",2,1,0
100,58,"x13",1,0,0
100,58,"x14",19,18,4
100,59,"x1",28,1,0
100,59,"x2",4,3,2
100,59,"x3",3,2,1
100,59,"x4",30,0,0
100,59,"x5",16,0,0
100,59,"x6",2,0,0
100,59,"x7",10,2,1
100,59,"x8",3,2,1
100,59,"x9",13,4,2
100,59,"x10",13,5,4
100,59,"x11",24,0,0
100,59,"x12",2,1,0
100,59,"x13",1,0,0
100,59,"x14",3,1,0
100,60,"x1",25,2,1
100,60,"x2",25,2,1
100,60,"x3",2,1,0
100,60,"x4",2,0,0
100,60,"x5",7,2,0
100,60,"x6",3,1,0
100,60,"x7",1,0,0
100,60,"x8",3,2,1
100,60,"x9",12,11,2
100,60,"x10",13,9,8
100,60,"x11",0,0,0
100,60,"x12",21,10,2
100,60,"x13",17,6,2
100,60,"x14",3,1,0
100,61,"x1",4,3,1
100,61,"x2",6,4,3
100,61,"x3",3,2,1
100,61,"x4",2,1,0
100,61,"x5",8,4,1
100,61,"x6",5,4,1
100,61,"x7",1,0,0
100,61,"x8",2,1,0
100,61,"x9",12,1,0
100,61,"x10",12,11,9
100,61,"x11",16,0,0
100,61,"x12",15,2,1
100,61,"x13",1,0,0
100,61,"x14",3,1,0
100,62,"x1",13,4,2
100,62,"x2",26,3,1
100,62,"x3",3,2,1
100,62,"x4",0,0,0
100,62,"x5",17,10,0
100,62,"x6",1,0,0
100,62,"x7",20,2,1
100,62,"x8",3,2,1
100,62,"x9",11,2,1
100,62,"x10",9,8,5
100,62,"x11",12,1,0
100,62,"x12",2,1,0
100,62,"x13",1,0,0
100,62,"x14",3,1,0
100,63,"x1",29,4,3
100,63,"x2",8,5,4
100,63,"x3",2,1,0
100,63,"x4",5,3,1
100,63,"x5",2,0,0
100,63,"x6",2,1,0
100,63,"x7",1,0,0
100,63,"x8",4,2,1
100,63,"x9",6,2,1
100,63,"x10",4,2,1
100,63,"x11",0,0,0
100,63,"x12",3,2,1
100,63,"x13",2,1,0
100,63,"x14",17,8,3
100,64,"x1",1,0,0
100,64,"x2",20,3,1
100,64,"x3",1,0,0
100,64,"x4",1,0,0
100,64,"x5",0,0,0
100,64,"x6",1,0,0
100,64,"x7",28,2,1
100,64,"x8",3,2,1
100,64,"x9",23,11,5
100,64,"x10",23,9,5
100,64,"x11",5,2,1
100,64,"x12",17,10,5
100,64,"x13",5,1,0
100,64,"x14",6,3,1
100,65,"x1",1,0,0
100,65,"x2",4,3,1
100,65,"x3",3,2,1
100,65,"x4",0,0,0
100,65,"x5",4,2,1
100,65,"x6",1,0,0
100,65,"x7",2,1,0
100,65,"x8",3,2,1
100,65,"x9",11,2,1
100,65,"x10",9,7,4
100,65,"x11",24,0,0
100,65,"x12",24,2,1
100,65,"x13",2,1,0
100,65,"x14",1,0,0
100,66,"x1",26,16,1
100,66,"x2",8,6,4
100,66,"x3",2,1,0
100,66,"x4",0,0,0
100,66,"x5",0,0,0
100,66,"x6",2,1,0
100,66,"x7",3,1,0
100,66,"x8",12,2,1
100,66,"x9",12,1,0
100,66,"x10",15,11,10
100,66,"x11",28,12,0
100,66,"x12",2,1,0
100,66,"x13",4,2,1
100,66,"x14",3,1,0
100,67,"x1",19,3,2
100,67,"x2",3,1,0
100,67,"x3",2,1,0
100,67,"x4",0,0,0
100,67,"x5",9,4,2
100,67,"x6",3,1,0
100,67,"x7",2,1,0
100,67,"x8",18,10,2
100,67,"x9",23,8,2
100,67,"x10",25,10,9
100,67,"x11",24,0,0
100,67,"x12",13,3,2
100,67,"x13",1,0,0
100,67,"x14",30,6,3
100,68,"x1",1,0,0
100,68,"x2",6,3,1
100,68,"x3",2,1,0
100,68,"x4",2,1,0
100,68,"x5",11,5,4
100,68,"x6",3,1,0
100,68,"x7",1,0,0
100,68,"x8",13,2,1
100,68,"x9",13,10,2
100,68,"x10",29,18,13
100,68,"x11",24,4,0
100,68,"x12",3,2,1
100,68,"x13",1,0,0
100,68,"x14",3,2,1
100,69,"x1",2,1,0
100,69,"x2",28,1,0
100,69,"x3",3,2,1
100,69,"x4",0,0,0
100,69,"x5",4,2,0
100,69,"x6",4,1,0
100,69,"x7",1,0,0
100,69,"x8",26,3,2
100,69,"x9",12,1,0
100,69,"x10",16,14,9
100,69,"x11",0,0,0
100,69,"x12",2,1,0
100,69,"x13",1,0,0
100,69,"x14",3,2,1
100,70,"x1",4,3,2
100,70,"x2",3,1,0
100,70,"x3",3,2,1
100,70,"x4",3,1,0
100,70,"x5",8,7,0
100,70,"x6",1,0,0
100,70,"x7",2,1,0
100,70,"x8",2,1,0
100,70,"x9",13,12,10
100,70,"x10",28,4,3
100,70,"x11",1,0,0
100,70,"x12",2,1,0
100,70,"x13",2,1,0
100,70,"x14",20,3,2
100,71,"x1",5,4,3
100,71,"x2",3,1,0
100,71,"x3",13,2,1
100,71,"x4",0,0,0
100,71,"x5",4,0,0
100,71,"x6",5,4,1
100,71,"x7",22,1,0
100,71,"x8",2,1,0
100,71,"x9",12,9,1
100,71,"x10",9,5,2
100,71,"x11",24,12,10
100,71,"x12",19,11,2
100,71,"x13",2,1,0
100,71,"x14",3,1,0
